Title job,Employer,Link profile employer,Location,How long ago,Recruiter,Profile recruiter,Description offer,Link offer
Senior QA Automation,Encora Inc.,https://www.linkedin.com/company/encorainc?trk=public_jobs_jserp-result_job-search-card-subtitle,"Lima, Peru",6 days ago,,,,https://pe.linkedin.com/jobs/view/senior-qa-automation-at-encora-inc-4208515154?position=11&pageNum=0&refId=7bMd8lELp4YgXZ9O%2BhEwXQ%3D%3D&trackingId=VWZ59oYth2xGZwabPfuP1g%3D%3D
Analista De Calidad Y Pruebas (Qa) Semi Senior,IDM Technology,https://pe.linkedin.com/company/idmtechperu?trk=public_jobs_jserp-result_job-search-card-subtitle,"Lima, Peru",1 hour ago,,,,https://pe.linkedin.com/jobs/view/analista-de-calidad-y-pruebas-qa-semi-senior-at-idm-technology-4211841542?position=12&pageNum=0&refId=7bMd8lELp4YgXZ9O%2BhEwXQ%3D%3D&trackingId=QjW7WY3Gl1f4qvFJRBWdrg%3D%3D
Analista QA Senior (24188),INFORMÁTICA DELTA SAC,https://pe.linkedin.com/company/informatica-delta-sac?trk=public_jobs_jserp-result_job-search-card-subtitle,"San Isidro, Peru",1 day ago,,,,https://pe.linkedin.com/jobs/view/analista-qa-senior-24188-at-inform%C3%A1tica-delta-sac-4212184780?position=13&pageNum=0&refId=7bMd8lELp4YgXZ9O%2BhEwXQ%3D%3D&trackingId=Kc6t6e2VYZHegUvkKQj4vA%3D%3D
Analista QA/QC,Inetum,https://fr.linkedin.com/company/inetum?trk=public_jobs_jserp-result_job-search-card-subtitle,"Lima, Peru",1 day ago,,,,https://pe.linkedin.com/jobs/view/analista-qa-qc-at-inetum-4211904668?position=14&pageNum=0&refId=7bMd8lELp4YgXZ9O%2BhEwXQ%3D%3D&trackingId=z2tfjTdIExAlqZno86X07Q%3D%3D
Senior QA Automation,Encora Inc.,https://www.linkedin.com/company/encorainc?trk=public_jobs_jserp-result_job-search-card-subtitle,"Lima, Peru",6 days ago,,,,https://pe.linkedin.com/jobs/view/senior-qa-automation-at-encora-inc-4208510793?position=15&pageNum=0&refId=7bMd8lELp4YgXZ9O%2BhEwXQ%3D%3D&trackingId=qQcYp8%2FpeeoAmTF%2BbeTUpA%3D%3D
Inspectores(as) de Control de Calidad,Industria Textil del Pacífico S.A.,https://pe.linkedin.com/company/intexpac?trk=public_jobs_jserp-result_job-search-card-subtitle,"Lima, Peru",2 days ago,,,,https://pe.linkedin.com/jobs/view/inspectores-as-de-control-de-calidad-at-industria-textil-del-pac%C3%ADfico-s-a-4211462894?position=16&pageNum=0&refId=7bMd8lELp4YgXZ9O%2BhEwXQ%3D%3D&trackingId=%2BpImRs64anZgmRYtlzBgcQ%3D%3D
Senior QA Automation Engineer,Encora Inc.,https://www.linkedin.com/company/encorainc?trk=public_jobs_jserp-result_job-search-card-subtitle,"Lima, Peru",6 days ago,,,,https://pe.linkedin.com/jobs/view/senior-qa-automation-engineer-at-encora-inc-4208589859?position=17&pageNum=0&refId=7bMd8lELp4YgXZ9O%2BhEwXQ%3D%3D&trackingId=GHJclQezzV2WO0SVD9CmLg%3D%3D
Especialista de Control de Calidad,ALS,https://au.linkedin.com/company/als?trk=public_jobs_jserp-result_job-search-card-subtitle,"Constitutional Province of Callao, Peru",3 days ago,,,,https://pe.linkedin.com/jobs/view/especialista-de-control-de-calidad-at-als-4208962277?position=18&pageNum=0&refId=7bMd8lELp4YgXZ9O%2BhEwXQ%3D%3D&trackingId=QoODR%2Brfn0lvWbe%2FZPSQ6A%3D%3D
QA Funcional Semi Senior (RxH),Empresa Confidencial,https://br.linkedin.com/company/empresa-confidencial?trk=public_jobs_jserp-result_job-search-card-subtitle,"San Isidro, Peru",4 days ago,,,,https://pe.linkedin.com/jobs/view/qa-funcional-semi-senior-rxh-at-empresa-confidencial-4209874964?position=19&pageNum=0&refId=7bMd8lELp4YgXZ9O%2BhEwXQ%3D%3D&trackingId=UMtxdWUAUipcu3MpRGTm2g%3D%3D
QA Automation Engineer,Infosys,https://in.linkedin.com/company/infosys?trk=public_jobs_jserp-result_job-search-card-subtitle,"Lima, Peru",6 days ago,,,,https://pe.linkedin.com/jobs/view/qa-automation-engineer-at-infosys-4206080837?position=20&pageNum=0&refId=7bMd8lELp4YgXZ9O%2BhEwXQ%3D%3D&trackingId=LeE0E4czB5bZ%2FlBw0Ew41A%3D%3D
QA Automatizador,Ayesa,https://es.linkedin.com/company/ayesa?trk=public_jobs_jserp-result_job-search-card-subtitle,"Lima, Peru",2 days ago,,,,https://pe.linkedin.com/jobs/view/qa-automatizador-at-ayesa-4208195566?position=21&pageNum=0&refId=7bMd8lELp4YgXZ9O%2BhEwXQ%3D%3D&trackingId=Q0rwLg1aSwhtBjHosRmE5A%3D%3D
Practicante de Control y Aseguramiento de Calidad,MEPSA - Aceros Chilca,https://pe.linkedin.com/company/aceroschilca?trk=public_jobs_jserp-result_job-search-card-subtitle,"Lima, Peru",6 days ago,,,,https://pe.linkedin.com/jobs/view/practicante-de-control-y-aseguramiento-de-calidad-at-mepsa-aceros-chilca-4208753898?position=22&pageNum=0&refId=7bMd8lELp4YgXZ9O%2BhEwXQ%3D%3D&trackingId=vYtZDJVm%2FbKmlofd%2BJCTaA%3D%3D
Analista QA Senior,FRACTAL,https://pe.linkedin.com/company/somosfractal?trk=public_jobs_jserp-result_job-search-card-subtitle,"San Isidro, Peru",2 days ago,,,,https://pe.linkedin.com/jobs/view/analista-qa-senior-at-fractal-4211721400?position=23&pageNum=0&refId=7bMd8lELp4YgXZ9O%2BhEwXQ%3D%3D&trackingId=v0FLjOofQ1GSS9OrS3LAWA%3D%3D
QA Automatizador,Tata Consultancy Services,https://in.linkedin.com/company/tata-consultancy-services?trk=public_jobs_jserp-result_job-search-card-subtitle,"Lima, Peru",6 days ago,,,,https://pe.linkedin.com/jobs/view/qa-automatizador-at-tata-consultancy-services-4208237819?position=24&pageNum=0&refId=7bMd8lELp4YgXZ9O%2BhEwXQ%3D%3D&trackingId=Ok%2BE94%2BarGk53omkPlbw7Q%3D%3D
QA Funcional ATM (cajeros bancarios),Tata Consultancy Services,https://in.linkedin.com/company/tata-consultancy-services?trk=public_jobs_jserp-result_job-search-card-subtitle,"Lima, Peru",6 days ago,,,,https://pe.linkedin.com/jobs/view/qa-funcional-atm-cajeros-bancarios-at-tata-consultancy-services-4208241521?position=25&pageNum=0&refId=7bMd8lELp4YgXZ9O%2BhEwXQ%3D%3D&trackingId=FCy7aqL0pJYX4WTZcNywWg%3D%3D
QA Automatizador,Veriinfo,https://pe.linkedin.com/company/veriinfo?trk=public_jobs_jserp-result_job-search-card-subtitle,"Lima, Peru",2 days ago,,,,https://pe.linkedin.com/jobs/view/qa-automatizador-at-veriinfo-4211714659?position=26&pageNum=0&refId=7bMd8lELp4YgXZ9O%2BhEwXQ%3D%3D&trackingId=JJHQpYa0cot%2BUVPNK2XoRw%3D%3D
Jefe QA,Hitss Peru,https://pe.linkedin.com/company/hitss-peru?trk=public_jobs_jserp-result_job-search-card-subtitle,"La Victoria, Peru",3 days ago,,,,https://pe.linkedin.com/jobs/view/jefe-qa-at-hitss-peru-4210078589?position=27&pageNum=0&refId=7bMd8lELp4YgXZ9O%2BhEwXQ%3D%3D&trackingId=nVBCHB23QVJ%2BxVYGslIDaQ%3D%3D
QA Performance Tester,Applaudo,https://sv.linkedin.com/company/applaudo?trk=public_jobs_jserp-result_job-search-card-subtitle,"Lima, Peru",2 days ago,,,,https://pe.linkedin.com/jobs/view/qa-performance-tester-at-applaudo-4210988179?position=28&pageNum=0&refId=7bMd8lELp4YgXZ9O%2BhEwXQ%3D%3D&trackingId=gdWtqo2lvxACgkXkFjAyNQ%3D%3D
QA Performance Tester,Applaudo,https://sv.linkedin.com/company/applaudo?trk=public_jobs_jserp-result_job-search-card-subtitle,"Lima, Peru",2 days ago,,,,https://pe.linkedin.com/jobs/view/qa-performance-tester-at-applaudo-4210988941?position=29&pageNum=0&refId=7bMd8lELp4YgXZ9O%2BhEwXQ%3D%3D&trackingId=QzaNrjE76IPvJ52yjeG2pA%3D%3D
QA Engineer - Remote - Latin America,FullStack Labs,https://www.linkedin.com/company/fullstack-labs?trk=public_jobs_jserp-result_job-search-card-subtitle,"Lima, Peru",1 day ago,,,,https://pe.linkedin.com/jobs/view/qa-engineer-remote-latin-america-at-fullstack-labs-4211931040?position=30&pageNum=0&refId=7bMd8lELp4YgXZ9O%2BhEwXQ%3D%3D&trackingId=Q1TRy1ZmMcsscNU7aug5dQ%3D%3D
Mecánico de Control de Calidad Vehicular,PANDERO S.A. EAFC,https://pe.linkedin.com/company/trabajaenpandero?trk=public_jobs_jserp-result_job-search-card-subtitle,"Santiago de Surco, Peru",3 days ago,,,,https://pe.linkedin.com/jobs/view/mec%C3%A1nico-de-control-de-calidad-vehicular-at-pandero-s-a-eafc-4210684561?position=31&pageNum=0&refId=7bMd8lELp4YgXZ9O%2BhEwXQ%3D%3D&trackingId=u3yaYk3GAfAFD0iR%2FTzOtQ%3D%3D
Práctica Profesional Ofertas QC,Innomotics,https://de.linkedin.com/company/innomotics?trk=public_jobs_jserp-result_job-search-card-subtitle,Lima Metropolitan Area,19 hours ago,,,,https://pe.linkedin.com/jobs/view/pr%C3%A1ctica-profesional-ofertas-qc-at-innomotics-4209139483?position=32&pageNum=0&refId=7bMd8lELp4YgXZ9O%2BhEwXQ%3D%3D&trackingId=BVPX0DJU4GUGIOyMWnUnTA%3D%3D
